,bottleID,cruise,yyyymmdd,V1V2data,V4data
2319,1033900813,AE1718,20170913,,
2320,1033900814,AE1718,20170913,,
2321,1033900815,AE1718,20170913,,
2322,1033900816,AE1718,20170913,,
2323,1033900817,AE1718,20170913,,
2324,1033900818,AE1718,20170913,,
2325,1033900819,AE1718,20170913,,
2326,1033900820,AE1718,20170913,,
2327,1033900821,AE1718,20170913,,
2328,1033900822,AE1718,20170913,,
2329,1033900823,AE1718,20170913,,
2330,1033900824,AE1718,20170913,,
2331,1033901101,AE1718,20170914,,
2332,1033901102,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2333,1033901103,AE1718,20170914,,
2334,1033901104,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2335,1033901105,AE1718,20170914,,
2336,1033901106,AE1718,20170914,,
2337,1033901107,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2338,1033901108,AE1718,20170914,,
2339,1033901109,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2340,1033901110,AE1718,20170914,,
2341,1033901111,AE1718,20170914,,
2342,1033901112,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2343,1033901113,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2344,1033901114,AE1718,20170914,,
2345,1033901115,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2346,1033901116,AE1718,20170914,,
2347,1033901117,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2348,1033901118,AE1718,20170914,,
2349,1033901119,AE1718,20170914,,
2350,1033901120,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,
2351,1033901121,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,
2352,1033901122,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,
2353,1033901123,AE1718,20170914,V1V2_dada2_read_info_03052026.xlsx,
2354,1033901124,AE1718,20170914,,
2355,1034401309,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2356,1034401310,AE1805,20180212,,
2357,1034401311,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2358,1034401312,AE1805,20180212,,
2359,1034401313,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2360,1034401314,AE1805,20180212,,
2361,1034401315,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2362,1034401316,AE1805,20180212,,
2363,1034401317,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2364,1034401318,AE1805,20180212,,
2365,1034401319,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2366,1034401320,AE1805,20180212,,
2367,1034401321,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2368,1034401322,AE1805,20180212,,
2369,1034401323,AE1805,20180212,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2370,1034401324,AE1805,20180212,,
2371,1034500201,AE1807,20180314,,
2372,1034500202,AE1807,20180314,,
2373,1034500203,AE1807,20180314,,
2374,1034500204,AE1807,20180314,,
2375,1034500205,AE1807,20180314,,
2376,1034500206,AE1807,20180314,,
2377,1034500207,AE1807,20180314,,
2378,1034500208,AE1807,20180314,,
2379,1034500209,AE1807,20180314,,
2380,1034500210,AE1807,20180314,,
2381,1034500211,AE1807,20180314,,
2382,1034500212,AE1807,20180314,,
2383,1034500213,AE1807,20180314,,
2384,1034500214,AE1807,20180314,,
2385,1034500215,AE1807,20180314,,
2386,1034500216,AE1807,20180314,,
2387,1034500217,AE1807,20180314,,
2388,1034500218,AE1807,20180314,,
2389,1034500219,AE1807,20180314,,
2390,1034500220,AE1807,20180314,,
2391,1034500221,AE1807,20180314,,
2392,1034500222,AE1807,20180314,,
2393,1034500223,AE1807,20180314,,
2394,1034500224,AE1807,20180314,,
2395,1034500401,AE1807,20180315,,
2396,1034500402,AE1807,20180315,,
2397,1034500403,AE1807,20180315,,
2398,1034500404,AE1807,20180315,,
2399,1034500405,AE1807,20180315,,
2400,1034500406,AE1807,20180315,,
2401,1034500407,AE1807,20180315,,
2402,1034500408,AE1807,20180315,,
2403,1034500409,AE1807,20180315,,
2404,1034500410,AE1807,20180315,,
2405,1034500411,AE1807,20180315,,
2406,1034500412,AE1807,20180315,,
2407,1034500413,AE1807,20180315,,
2408,1034500414,AE1807,20180315,,
2409,1034500415,AE1807,20180315,,
2410,1034500416,AE1807,20180315,,
2411,1034500501,AE1807,20180315,,
2412,1034500502,AE1807,20180315,,
2413,1034500503,AE1807,20180315,,
2414,1034500504,AE1807,20180315,,
2415,1034500505,AE1807,20180315,,
2416,1034500506,AE1807,20180315,,
2417,1034500507,AE1807,20180315,,
2418,1034500508,AE1807,20180315,,
2419,1034500509,AE1807,20180315,,
2420,1034500510,AE1807,20180315,,
2421,1034500511,AE1807,20180315,,
2422,1034500512,AE1807,20180315,,
2423,1034500513,AE1807,20180315,,
2424,1034500514,AE1807,20180315,,
2425,1034500515,AE1807,20180315,,
2426,1034500516,AE1807,20180315,,
2427,1034500517,AE1807,20180315,,
2428,1034500518,AE1807,20180315,,
2429,1034500519,AE1807,20180315,,
2430,1034500520,AE1807,20180315,,
2431,1034500521,AE1807,20180315,,
2432,1034500522,AE1807,20180315,,
2433,1034500523,AE1807,20180315,,
2434,1034500524,AE1807,20180315,,
2435,1034600101,AE1810,20180412,,
2436,1034600102,AE1810,20180412,,
2437,1034600103,AE1810,20180412,,
2438,1034600104,AE1810,20180412,,
2439,1034600105,AE1810,20180412,,
2440,1034600106,AE1810,20180412,,
2441,1034600107,AE1810,20180412,,
2442,1034600108,AE1810,20180412,,
2443,1034600109,AE1810,20180412,,
2444,1034600110,AE1810,20180412,,
2445,1034600111,AE1810,20180412,,
2446,1034600112,AE1810,20180412,,
2447,1034600113,AE1810,20180412,,
2448,1034600114,AE1810,20180412,,
2449,1034600115,AE1810,20180412,,
2450,1034600116,AE1810,20180412,,
2451,1034600117,AE1810,20180412,,
2452,1034600118,AE1810,20180412,,
2453,1034600119,AE1810,20180412,,
2454,1034600120,AE1810,20180412,,
2455,1034600121,AE1810,20180412,,
2456,1034600122,AE1810,20180412,,
2457,1034600123,AE1810,20180412,,
2458,1034600124,AE1810,20180412,,
2459,1034600301,AE1810,20180413,,
2460,1034600302,AE1810,20180413,,
2461,1034600303,AE1810,20180413,,
2462,1034600304,AE1810,20180413,,
2463,1034600305,AE1810,20180413,,
2464,1034600306,AE1810,20180413,,
2465,1034600307,AE1810,20180413,,
2466,1034600308,AE1810,20180413,,
2467,1034600309,AE1810,20180413,,
2468,1034600310,AE1810,20180413,,
2469,1034600311,AE1810,20180413,,
2470,1034600312,AE1810,20180413,,
2471,1034600313,AE1810,20180413,,
2472,1034600314,AE1810,20180413,,
2473,1034600315,AE1810,20180413,,
2474,1034600316,AE1810,20180413,,
2475,1034600317,AE1810,20180413,,
2476,1034600318,AE1810,20180413,,
2477,1034600319,AE1810,20180413,,
2478,1034600320,AE1810,20180413,,
2479,1034600321,AE1810,20180413,,
2480,1034600322,AE1810,20180413,,
2481,1034600323,AE1810,20180413,,
2482,1034600324,AE1810,20180413,,
2483,1034600501,AE1810,20180414,,
2484,1034600502,AE1810,20180414,,
2485,1034600503,AE1810,20180414,,
2486,1034600504,AE1810,20180414,,
2487,1034600505,AE1810,20180414,,
2488,1034600506,AE1810,20180414,,
2489,1034600507,AE1810,20180414,,
2490,1034600508,AE1810,20180414,,
2491,1034600509,AE1810,20180414,,
2492,1034600510,AE1810,20180414,,
2493,1034600511,AE1810,20180414,,
2494,1034600512,AE1810,20180414,,
2495,1034600513,AE1810,20180414,,
2496,1034600514,AE1810,20180414,,
2497,1034600515,AE1810,20180414,,
2498,1034600516,AE1810,20180414,,
2499,1034600601,AE1810,20180414,,
2500,1034600602,AE1810,20180414,,
2501,1034600603,AE1810,20180414,,
2502,1034600604,AE1810,20180414,,
2503,1034600605,AE1810,20180414,,
2504,1034600606,AE1810,20180414,,
2505,1034600607,AE1810,20180414,,
2506,1034600608,AE1810,20180414,,
2507,1034600609,AE1810,20180414,,
2508,1034600610,AE1810,20180414,,
2509,1034600611,AE1810,20180414,,
2510,1034600612,AE1810,20180414,,
2511,1034600613,AE1810,20180414,,
2512,1034600614,AE1810,20180414,,
2513,1034600615,AE1810,20180414,,
2514,1034600616,AE1810,20180414,,
2515,1034600617,AE1810,20180414,,
2516,1034600618,AE1810,20180414,,
2517,1034600619,AE1810,20180414,,
2518,1034600620,AE1810,20180414,,
2519,1034600621,AE1810,20180414,,
2520,1034600622,AE1810,20180414,,
2521,1034600623,AE1810,20180414,,
2522,1034600624,AE1810,20180414,,
2523,1034600701,AE1810,20180414,,
2524,1034600702,AE1810,20180414,,
2525,1034600703,AE1810,20180414,,
2526,1034600704,AE1810,20180414,,
2527,1034600705,AE1810,20180414,,
2528,1034600706,AE1810,20180414,,
2529,1034600707,AE1810,20180414,,
2530,1034600708,AE1810,20180414,,
2531,1034600709,AE1810,20180414,,
2532,1034600710,AE1810,-999,,
2533,1034600711,AE1810,-999,,
2534,1034600712,AE1810,-999,,
2535,1034600713,AE1810,-999,,
2536,1034600714,AE1810,-999,,
2537,1034600715,AE1810,-999,,
2538,1034600716,AE1810,-999,,
2539,1034600717,AE1810,-999,,
2540,1034600718,AE1810,-999,,
2541,1034600719,AE1810,-999,,
2542,1034600720,AE1810,-999,,
2543,1034600721,AE1810,-999,,
2544,1034600722,AE1810,-999,,
2545,1034600723,AE1810,-999,,
2546,1034600724,AE1810,-999,,
2547,1034601201,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2548,1034601202,AE1810,20180416,,
2549,1034601203,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2550,1034601204,AE1810,20180416,,
2551,1034601205,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2552,1034601206,AE1810,20180416,,
2553,1034601207,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2554,1034601208,AE1810,20180416,,
2555,1034601209,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2556,1034601210,AE1810,20180416,,
2557,1034601211,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2558,1034601212,AE1810,20180416,,
2559,1034601213,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2560,1034601214,AE1810,20180416,,
2561,1034601215,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2562,1034601216,AE1810,20180416,,
2563,1034601217,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2564,1034601218,AE1810,20180416,,
2565,1034601219,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2566,1034601220,AE1810,20180416,,
2567,1034601221,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2568,1034601222,AE1810,20180416,,
2569,1034601223,AE1810,20180416,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2570,1034601224,AE1810,20180416,,
2571,1034700801,AE1814,20180523,,
2572,1034700802,AE1814,20180523,,
2573,1034700803,AE1814,20180523,,
2574,1034700804,AE1814,20180523,,
2575,1034700805,AE1814,20180523,,
2576,1034700806,AE1814,20180523,,
2577,1034700807,AE1814,20180523,,
2578,1034700808,AE1814,20180523,,
2579,1034700809,AE1814,20180523,,
2580,1034700810,AE1814,20180523,,
2581,1034700811,AE1814,20180523,,
2582,1034700812,AE1814,20180523,,
2583,1034700813,AE1814,20180523,,
2584,1034700814,AE1814,20180523,,
2585,1034700815,AE1814,20180523,,
2586,1034700901,AE1814,20180523,,
2587,1034700902,AE1814,20180523,,
2588,1034700903,AE1814,20180523,,
2589,1034700904,AE1814,20180523,,
2590,1034700905,AE1814,20180523,,
2591,1034700906,AE1814,20180523,,
2592,1034700907,AE1814,20180523,,
2593,1034700908,AE1814,20180523,,
2594,1034700909,AE1814,20180523,,
2595,1034700910,AE1814,20180523,,
2596,1034700911,AE1814,20180523,,
2597,1034700912,AE1814,20180523,,
2598,1034700913,AE1814,20180523,,
2599,1034700914,AE1814,20180523,,
2600,1034700915,AE1814,20180523,,
2601,1034700916,AE1814,20180523,,
2602,1034700917,AE1814,20180523,,
2603,1034700918,AE1814,20180523,,
2604,1034700919,AE1814,20180523,,
2605,1034700920,AE1814,20180523,,
2606,1034700921,AE1814,20180523,,
2607,1034700922,AE1814,20180523,,
2608,1034700923,AE1814,20180523,,
2609,1034700924,AE1814,20180523,,
2610,1034701001,AE1814,20180524,,
2611,1034701002,AE1814,20180524,,
2612,1034701003,AE1814,20180524,,
2613,1034701004,AE1814,20180524,,
2614,1034701005,AE1814,20180524,,
2615,1034701006,AE1814,20180524,,
2616,1034701007,AE1814,20180524,,
2617,1034701008,AE1814,20180524,,
2618,1034701009,AE1814,20180524,,
2619,1034701010,AE1814,20180524,,
2620,1034701011,AE1814,20180524,,
2621,1034701012,AE1814,20180524,,
2622,1034701013,AE1814,20180524,,
2623,1034701014,AE1814,20180524,,
2624,1034701015,AE1814,20180524,,
2625,1034701016,AE1814,20180524,,
2626,1034701201,AE1814,20180524,,
2627,1034701202,AE1814,20180524,,
2628,1034701203,AE1814,20180524,,
2629,1034701204,AE1814,20180524,,
2630,1034701205,AE1814,20180524,,
2631,1034701206,AE1814,20180524,,
2632,1034701207,AE1814,20180524,,
2633,1034701208,AE1814,20180524,,
2634,1034701209,AE1814,20180524,,
2635,1034701210,AE1814,20180524,,
2636,1034701211,AE1814,20180524,,
2637,1034701212,AE1814,20180524,,
2638,1034701213,AE1814,20180524,,
2639,1034701214,AE1814,20180524,,
2640,1034701215,AE1814,20180524,,
2641,1034701216,AE1814,20180524,,
2642,1034701217,AE1814,20180524,,
2643,1034701218,AE1814,20180524,,
2644,1034701219,AE1814,20180524,,
2645,1034701220,AE1814,20180524,,
2646,1034701221,AE1814,20180524,,
2647,1034701222,AE1814,20180524,,
2648,1034701223,AE1814,20180524,,
2649,1034701224,AE1814,20180524,,
2650,1034701301,AE1814,-999,,
2651,1034701302,AE1814,-999,,
2652,1034701303,AE1814,-999,,
2653,1034701304,AE1814,-999,,
2654,1034701305,AE1814,-999,,
2655,1034701306,AE1814,-999,,
2656,1034701307,AE1814,-999,,
2657,1034701308,AE1814,-999,,
2658,1034701309,AE1814,-999,,
2659,1034701310,AE1814,-999,,
2660,1034701311,AE1814,-999,,
2661,1034701312,AE1814,-999,,
2662,1034701313,AE1814,-999,,
2663,1034701314,AE1814,-999,,
2664,1034701315,AE1814,-999,,
2665,1034701316,AE1814,20180524,,
2666,1034701317,AE1814,20180524,,
2667,1034701318,AE1814,20180524,,
2668,1034701319,AE1814,20180524,,
2669,1034701320,AE1814,20180524,,
2670,1034701321,AE1814,20180524,,
2671,1034701322,AE1814,20180524,,
2672,1034701323,AE1814,20180524,,
2673,1034701324,AE1814,20180524,,
2674,1034701601,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2675,1034701602,AE1814,20180525,,
2676,1034701603,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2677,1034701604,AE1814,20180525,,
2678,1034701605,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2679,1034701606,AE1814,20180525,,
2680,1034701607,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2681,1034701608,AE1814,20180525,,
2682,1034701609,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2683,1034701610,AE1814,20180525,,
2684,1034701611,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2685,1034701612,AE1814,20180525,,
2686,1034701613,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2687,1034701614,AE1814,20180525,,
2688,1034701615,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2689,1034701616,AE1814,20180525,,
2690,1034701617,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2691,1034701618,AE1814,20180525,,
2692,1034701619,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2693,1034701620,AE1814,20180525,,
2694,1034701621,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2695,1034701622,AE1814,20180525,,
2696,1034701623,AE1814,20180525,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2697,1034701624,AE1814,20180525,,
2698,1034800601,AE1817,20180612,,
2699,1034800602,AE1817,20180612,,
2700,1034800603,AE1817,20180612,,
2701,1034800604,AE1817,20180612,,
2702,1034800605,AE1817,20180612,,
2703,1034800606,AE1817,20180612,,
2704,1034800607,AE1817,20180612,,
2705,1034800608,AE1817,20180612,,
2706,1034800609,AE1817,20180612,,
2707,1034800610,AE1817,20180612,,
2708,1034800611,AE1817,20180612,,
2709,1034800612,AE1817,20180612,,
2710,1034800613,AE1817,20180612,,
2711,1034800614,AE1817,20180612,,
2712,1034800615,AE1817,20180612,,
2713,1034800801,AE1817,20180613,,
2714,1034800802,AE1817,20180613,,
2715,1034800803,AE1817,20180613,,
2716,1034800804,AE1817,20180613,,
2717,1034800805,AE1817,20180613,,
2718,1034800806,AE1817,20180613,,
2719,1034800807,AE1817,20180613,,
2720,1034800808,AE1817,20180613,,
2721,1034800809,AE1817,20180613,,
2722,1034800810,AE1817,20180613,,
2723,1034800811,AE1817,20180613,,
2724,1034800812,AE1817,20180613,,
2725,1034800813,AE1817,20180613,,
2726,1034800814,AE1817,20180613,,
2727,1034800815,AE1817,20180613,,
2728,1034800816,AE1817,20180613,,
2729,1034800817,AE1817,20180613,,
2730,1034800818,AE1817,20180613,,
2731,1034800819,AE1817,20180613,,
2732,1034800820,AE1817,20180613,,
2733,1034800821,AE1817,20180613,,
2734,1034800822,AE1817,20180613,,
2735,1034800823,AE1817,20180613,,
2736,1034800824,AE1817,20180613,,
2737,1034800901,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2738,1034800902,AE1817,20180614,,
2739,1034800903,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2740,1034800904,AE1817,20180614,,
2741,1034800905,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2742,1034800906,AE1817,20180614,,
2743,1034800907,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2744,1034800908,AE1817,20180614,,
2745,1034800909,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2746,1034800910,AE1817,20180614,,
2747,1034800911,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2748,1034800912,AE1817,20180614,,
2749,1034800913,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2750,1034800914,AE1817,20180614,,
2751,1034800915,AE1817,20180614,,
2752,1034800916,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2753,1034800917,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2754,1034800918,AE1817,20180614,,
2755,1034800919,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2756,1034800920,AE1817,20180614,,
2757,1034800921,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2758,1034800922,AE1817,20180614,,
2759,1034800923,AE1817,20180614,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2760,1034800924,AE1817,20180614,,
2761,1034801201,AE1817,20180615,,
2762,1034801202,AE1817,20180615,,
2763,1034801203,AE1817,20180615,,
2764,1034801204,AE1817,20180615,,
2765,1034801205,AE1817,20180615,,
2766,1034801206,AE1817,20180615,,
2767,1034801207,AE1817,20180615,,
2768,1034801208,AE1817,20180615,,
2769,1034801209,AE1817,20180615,,
2770,1034801210,AE1817,20180615,,
2771,1034801211,AE1817,20180615,,
2772,1034801212,AE1817,20180615,,
2773,1034801213,AE1817,20180615,,
2774,1034801214,AE1817,20180615,,
2775,1034801215,AE1817,20180615,,
2776,1034801216,AE1817,20180615,,
2777,1034801301,AE1817,20180615,,
2778,1034801302,AE1817,20180615,,
2779,1034801303,AE1817,20180615,,
2780,1034801304,AE1817,20180615,,
2781,1034801305,AE1817,20180615,,
2782,1034801306,AE1817,20180615,,
2783,1034801307,AE1817,20180615,,
2784,1034801308,AE1817,20180615,,
2785,1034801309,AE1817,20180615,,
2786,1034801310,AE1817,20180615,,
2787,1034801311,AE1817,20180615,,
2788,1034801312,AE1817,20180615,,
2789,1034801313,AE1817,20180615,,
2790,1034801314,AE1817,20180615,,
2791,1034801315,AE1817,20180615,,
2792,1034801316,AE1817,20180615,,
2793,1034801317,AE1817,20180615,,
2794,1034801318,AE1817,20180615,,
2795,1034801319,AE1817,20180615,,
2796,1034801320,AE1817,20180615,,
2797,1034801321,AE1817,20180615,,
2798,1034801322,AE1817,20180615,,
2799,1034801323,AE1817,20180615,,
2800,1034801324,AE1817,20180615,,
2801,1034801401,AE1817,20180615,,
2802,1034801402,AE1817,20180615,,
2803,1034801403,AE1817,20180615,,
2804,1034801404,AE1817,20180615,,
2805,1034801405,AE1817,20180615,,
2806,1034801406,AE1817,20180615,,
2807,1034801407,AE1817,20180615,,
2808,1034801408,AE1817,20180615,,
2809,1034801409,AE1817,20180615,,
2810,1034801410,AE1817,20180615,,
2811,1034801411,AE1817,20180615,,
2812,1034801412,AE1817,20180615,,
2813,1034801413,AE1817,20180615,,
2814,1034801414,AE1817,20180615,,
2815,1034801415,AE1817,20180615,,
2816,1034801416,AE1817,20180615,,
2817,1034801417,AE1817,20180615,,
2818,1034801418,AE1817,20180615,,
2819,1034801419,AE1817,20180615,,
2820,1034801420,AE1817,20180615,,
2821,1034801421,AE1817,20180615,,
2822,1034801422,AE1817,20180615,,
2823,1034801423,AE1817,20180615,,
2824,1034801424,AE1817,20180615,,
2825,1034900401,AE1820,20180718,,
2826,1034900402,AE1820,20180718,,
2827,1034900403,AE1820,20180718,,
2828,1034900404,AE1820,20180718,,
2829,1034900405,AE1820,20180718,,
2830,1034900406,AE1820,20180718,,
2831,1034900407,AE1820,20180718,,
2832,1034900408,AE1820,20180718,,
2833,1034900409,AE1820,20180718,,
2834,1034900410,AE1820,20180718,,
2835,1034900411,AE1820,20180718,,
2836,1034900412,AE1820,20180718,,
2837,1034900413,AE1820,20180718,,
2838,1034900414,AE1820,20180718,,
2839,1034900415,AE1820,20180718,,
2840,1034900416,AE1820,20180718,,
2841,1034900417,AE1820,20180718,,
2842,1034900418,AE1820,20180718,,
2843,1034900419,AE1820,20180718,,
2844,1034900420,AE1820,20180718,,
2845,1034900421,AE1820,20180718,,
2846,1034900422,AE1820,20180718,,
2847,1034900423,AE1820,20180718,,
2848,1034900424,AE1820,20180718,,
2849,1034901401,AE1820,20180720,,
2850,1034901402,AE1820,20180720,,
2851,1034901403,AE1820,20180720,,
2852,1034901404,AE1820,20180720,,
2853,1034901405,AE1820,20180720,,
2854,1034901406,AE1820,20180720,,
2855,1034901407,AE1820,20180720,,
2856,1034901408,AE1820,20180720,,
2857,1034901409,AE1820,20180720,,
2858,1034901410,AE1820,20180720,,
2859,1034901411,AE1820,20180720,,
2860,1034901412,AE1820,20180720,,
2861,1034901413,AE1820,20180720,,
2862,1034901414,AE1820,20180720,,
2863,1034901415,AE1820,20180720,,
2864,1034901601,AE1820,20180721,,
2865,1034901602,AE1820,20180721,,
2866,1034901603,AE1820,20180721,,
2867,1034901604,AE1820,20180721,,
2868,1034901605,AE1820,20180721,,
2869,1034901606,AE1820,20180721,,
2870,1034901607,AE1820,20180721,,
2871,1034901608,AE1820,20180721,,
2872,1034901609,AE1820,20180721,,
2873,1034901610,AE1820,20180721,,
2874,1034901611,AE1820,20180721,,
2875,1034901612,AE1820,20180721,,
2876,1034901613,AE1820,20180721,,
2877,1034901614,AE1820,20180721,,
2878,1034901615,AE1820,20180721,,
2879,1034901616,AE1820,20180721,,
2880,1034901701,AE1820,20180721,,
2881,1034901702,AE1820,20180721,,
2882,1034901703,AE1820,20180721,,
2883,1034901704,AE1820,20180721,,
2884,1034901705,AE1820,20180721,,
2885,1034901706,AE1820,20180721,,
2886,1034901707,AE1820,20180721,,
2887,1034901708,AE1820,20180721,,
2888,1034901709,AE1820,20180721,,
2889,1034901710,AE1820,20180721,,
2890,1034901711,AE1820,20180721,,
2891,1034901712,AE1820,20180721,,
2892,1034901713,AE1820,20180721,,
2893,1034901714,AE1820,20180721,,
2894,1034901715,AE1820,20180721,,
2895,1034901716,AE1820,20180721,,
2896,1034901717,AE1820,20180721,,
2897,1034901718,AE1820,20180721,,
2898,1034901719,AE1820,20180721,,
2899,1034901720,AE1820,20180721,,
2900,1034901721,AE1820,20180721,,
2901,1034901722,AE1820,20180721,,
2902,1034901723,AE1820,20180721,,
2903,1034901724,AE1820,20180721,,
2904,1034901801,AE1820,20180721,,
2905,1034901802,AE1820,20180721,,
2906,1034901803,AE1820,20180721,,
2907,1034901804,AE1820,20180721,,
2908,1034901805,AE1820,20180721,,
2909,1034901806,AE1820,20180721,,
2910,1034901807,AE1820,20180721,,
2911,1034901808,AE1820,20180721,,
2912,1034901809,AE1820,20180721,,
2913,1034901810,AE1820,-999,,
2914,1034901811,AE1820,-999,,
2915,1034901812,AE1820,-999,,
2916,1034901813,AE1820,-999,,
2917,1034901814,AE1820,-999,,
2918,1034901815,AE1820,-999,,
2919,1034901816,AE1820,-999,,
2920,1034901817,AE1820,-999,,
2921,1034901818,AE1820,-999,,
2922,1034901819,AE1820,-999,,
2923,1034901820,AE1820,-999,,
2924,1034901821,AE1820,-999,,
2925,9161401408,AE1614,20160711,,
2926,9161401409,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
2927,9161401501,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
2928,9161401510,AE1614,20160711,,
2929,9161401511,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
2930,9161401512,AE1614,20160711,,
2931,9161401513,AE1614,20160711,V1V2_dada2_read_info_03052026.xlsx,
2932,9161401514,AE1614,20160711,,
2933,1034902006,AE1820,20180722,,
2934,1034902007,AE1820,20180722,V1V2_dada2_read_info_03052026.xlsx,V4_dada2_read_info_03052026.xlsx
2935,1034902008,AE1820,20180722,,
